date,model,k,fraction_sector_gap_path,RGF_star,sector_gap,best_sector,comparison_sector,best_sector_RGA,comparison_sector_RGA,n_valid_sectors,n_assets,n_assets_best_sector,n_assets_comparison_sector
2023-01-02,ridge,0,0.0,1.0,0.0,Consumer Discretionary,Consumer Discretionary,0.739814,0.739814,11,407,41,41
2023-01-02,ridge,1,0.1,0.996349,0.003651,Consumer Discretionary,Industrials,0.739814,0.736163,11,407,41,65
2023-01-02,ridge,2,0.2,0.980786,0.019214,Consumer Discretionary,Health Care,0.739814,0.720599,11,407,41,54
2023-01-02,ridge,3,0.3,0.975612,0.024388,Consumer Discretionary,Utilities,0.739814,0.715426,11,407,41,20
2023-01-02,ridge,4,0.4,0.936766,0.063234,Consumer Discretionary,Information Technology,0.739814,0.67658,11,407,41,56
2023-01-02,ridge,5,0.5,0.919644,0.080356,Consumer Discretionary,Consumer Staples,0.739814,0.659458,11,407,41,28
2023-01-02,ridge,6,0.6,0.835725,0.164275,Consumer Discretionary,Financials,0.739814,0.575539,11,407,41,65
2023-01-02,ridge,7,0.7,0.773223,0.226777,Consumer Discretionary,Communication Services,0.739814,0.513037,11,407,41,13
2023-01-02,ridge,8,0.8,0.769487,0.230513,Consumer Discretionary,Materials,0.739814,0.509301,11,407,41,21
2023-01-02,ridge,9,0.9,0.701465,0.298535,Consumer Discretionary,Real Estate,0.739814,0.441279,11,407,41,26
2023-01-02,ridge,10,1.0,0.685639,0.314361,Consumer Discretionary,Energy,0.739814,0.425453,11,407,41,18
2023-02-01,ridge,0,0.0,1.0,0.0,Consumer Staples,Consumer Staples,0.695733,0.695733,11,407,28,28
2023-02-01,ridge,1,0.1,0.956519,0.043481,Consumer Staples,Utilities,0.695733,0.652252,11,407,28,20
2023-02-01,ridge,2,0.2,0.950525,0.049475,Consumer Staples,Communication Services,0.695733,0.646258,11,407,28,13
2023-02-01,ridge,3,0.3,0.935747,0.064253,Consumer Staples,Financials,0.695733,0.63148,11,407,28,65
2023-02-01,ridge,4,0.4,0.934218,0.065782,Consumer Staples,Real Estate,0.695733,0.629951,11,407,28,26
2023-02-01,ridge,5,0.5,0.895809,0.104191,Consumer Staples,Materials,0.695733,0.591542,11,407,28,21
2023-02-01,ridge,6,0.6,0.84228,0.15772,Consumer Staples,Energy,0.695733,0.538013,11,407,28,18
2023-02-01,ridge,7,0.7,0.796272,0.203728,Consumer Staples,Consumer Discretionary,0.695733,0.492005,11,407,28,41
2023-02-01,ridge,8,0.8,0.782487,0.217513,Consumer Staples,Health Care,0.695733,0.47822,11,407,28,54
2023-02-01,ridge,9,0.9,0.674072,0.325928,Consumer Staples,Information Technology,0.695733,0.369805,11,407,28,56
2023-02-01,ridge,10,1.0,0.658712,0.341288,Consumer Staples,Industrials,0.695733,0.354445,11,407,28,65
2023-03-01,ridge,0,0.0,1.0,0.0,Communication Services,Communication Services,0.513748,0.513748,11,407,13,13
2023-03-01,ridge,1,0.1,0.961033,0.038967,Communication Services,Materials,0.513748,0.474782,11,407,13,21
2023-03-01,ridge,2,0.2,0.961029,0.038971,Communication Services,Health Care,0.513748,0.474778,11,407,13,54
2023-03-01,ridge,3,0.3,0.917925,0.082075,Communication Services,Consumer Staples,0.513748,0.431673,11,407,13,28
2023-03-01,ridge,4,0.4,0.888615,0.111385,Communication Services,Energy,0.513748,0.402363,11,407,13,18
2023-03-01,ridge,5,0.5,0.864318,0.135682,Communication Services,Consumer Discretionary,0.513748,0.378066,11,407,13,41
2023-03-01,ridge,6,0.6,0.847258,0.152742,Communication Services,Industrials,0.513748,0.361007,11,407,13,65
2023-03-01,ridge,7,0.7,0.827803,0.172197,Communication Services,Financials,0.513748,0.341551,11,407,13,65
2023-03-01,ridge,8,0.8,0.781419,0.218581,Communication Services,Information Technology,0.513748,0.295167,11,407,13,56
2023-03-01,ridge,9,0.9,0.728536,0.271464,Communication Services,Utilities,0.513748,0.242285,11,407,13,20
2023-03-01,ridge,10,1.0,0.69099,0.30901,Communication Services,Real Estate,0.513748,0.204739,11,407,13,26
2023-04-03,ridge,0,0.0,1.0,0.0,Energy,Energy,0.727422,0.727422,11,407,18,18
2023-04-03,ridge,1,0.1,0.913547,0.086453,Energy,Real Estate,0.727422,0.640969,11,407,18,26
2023-04-03,ridge,2,0.2,0.823784,0.176216,Energy,Industrials,0.727422,0.551206,11,407,18,65
2023-04-03,ridge,3,0.3,0.799432,0.200568,Energy,Health Care,0.727422,0.526854,11,407,18,54
2023-04-03,ridge,4,0.4,0.770692,0.229308,Energy,Consumer Staples,0.727422,0.498114,11,407,18,28
2023-04-03,ridge,5,0.5,0.73662,0.26338,Energy,Communication Services,0.727422,0.464043,11,407,18,13
2023-04-03,ridge,6,0.6,0.705119,0.294881,Energy,Information Technology,0.727422,0.432542,11,407,18,56
2023-04-03,ridge,7,0.7,0.687678,0.312322,Energy,Financials,0.727422,0.4151,11,407,18,65
2023-04-03,ridge,8,0.8,0.642012,0.357988,Energy,Utilities,0.727422,0.369434,11,407,18,20
2023-04-03,ridge,9,0.9,0.620474,0.379526,Energy,Consumer Discretionary,0.727422,0.347896,11,407,18,41
2023-04-03,ridge,10,1.0,0.574479,0.425521,Energy,Materials,0.727422,0.301901,11,407,18,21
2023-05-01,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.658966,0.658966,11,407,20,20
2023-05-01,ridge,1,0.1,0.952527,0.047473,Utilities,Communication Services,0.658966,0.611493,11,407,20,13
2023-05-01,ridge,2,0.2,0.944661,0.055339,Utilities,Energy,0.658966,0.603626,11,407,20,18
2023-05-01,ridge,3,0.3,0.927357,0.072643,Utilities,Consumer Discretionary,0.658966,0.586323,11,407,20,41
2023-05-01,ridge,4,0.4,0.851671,0.148329,Utilities,Consumer Staples,0.658966,0.510636,11,407,20,28
2023-05-01,ridge,5,0.5,0.832278,0.167722,Utilities,Industrials,0.658966,0.491243,11,407,20,65
2023-05-01,ridge,6,0.6,0.768729,0.231271,Utilities,Health Care,0.658966,0.427695,11,407,20,54
2023-05-01,ridge,7,0.7,0.755137,0.244863,Utilities,Financials,0.658966,0.414103,11,407,20,65
2023-05-01,ridge,8,0.8,0.721259,0.278741,Utilities,Information Technology,0.658966,0.380225,11,407,20,56
2023-05-01,ridge,9,0.9,0.618663,0.381337,Utilities,Materials,0.658966,0.277629,11,407,20,21
2023-05-01,ridge,10,1.0,0.585203,0.414797,Utilities,Real Estate,0.658966,0.244169,11,407,20,26
2023-06-01,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.738293,0.738293,11,407,20,20
2023-06-01,ridge,1,0.1,0.927046,0.072954,Utilities,Communication Services,0.738293,0.665339,11,407,20,13
2023-06-01,ridge,2,0.2,0.893013,0.106987,Utilities,Health Care,0.738293,0.631306,11,407,20,54
2023-06-01,ridge,3,0.3,0.892842,0.107158,Utilities,Industrials,0.738293,0.631135,11,407,20,65
2023-06-01,ridge,4,0.4,0.885301,0.114699,Utilities,Consumer Discretionary,0.738293,0.623594,11,407,20,41
2023-06-01,ridge,5,0.5,0.885073,0.114927,Utilities,Real Estate,0.738293,0.623367,11,407,20,26
2023-06-01,ridge,6,0.6,0.831398,0.168602,Utilities,Consumer Staples,0.738293,0.569691,11,407,20,28
2023-06-01,ridge,7,0.7,0.804649,0.195351,Utilities,Energy,0.738293,0.542943,11,407,20,18
2023-06-01,ridge,8,0.8,0.737882,0.262118,Utilities,Information Technology,0.738293,0.476175,11,407,20,56
2023-06-01,ridge,9,0.9,0.679159,0.320841,Utilities,Financials,0.738293,0.417452,11,407,20,65
2023-06-01,ridge,10,1.0,0.536502,0.463498,Utilities,Materials,0.738293,0.274795,11,407,20,21
2023-07-03,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.683959,0.683959,11,407,20,20
2023-07-03,ridge,1,0.1,0.953284,0.046716,Utilities,Materials,0.683959,0.637243,11,407,20,21
2023-07-03,ridge,2,0.2,0.905247,0.094753,Utilities,Health Care,0.683959,0.589206,11,407,20,54
2023-07-03,ridge,3,0.3,0.873046,0.126954,Utilities,Financials,0.683959,0.557005,11,407,20,65
2023-07-03,ridge,4,0.4,0.871957,0.128043,Utilities,Consumer Staples,0.683959,0.555916,11,407,20,28
2023-07-03,ridge,5,0.5,0.837342,0.162658,Utilities,Consumer Discretionary,0.683959,0.521301,11,407,20,41
2023-07-03,ridge,6,0.6,0.834156,0.165844,Utilities,Information Technology,0.683959,0.518115,11,407,20,56
2023-07-03,ridge,7,0.7,0.826405,0.173595,Utilities,Industrials,0.683959,0.510364,11,407,20,65
2023-07-03,ridge,8,0.8,0.808661,0.191339,Utilities,Communication Services,0.683959,0.49262,11,407,20,13
2023-07-03,ridge,9,0.9,0.798449,0.201551,Utilities,Real Estate,0.683959,0.482408,11,407,20,26
2023-07-03,ridge,10,1.0,0.765713,0.234287,Utilities,Energy,0.683959,0.449672,11,407,20,18
2023-08-01,ridge,0,0.0,1.0,0.0,Financials,Financials,0.674688,0.674688,11,407,65,65
2023-08-01,ridge,1,0.1,0.987924,0.012076,Financials,Energy,0.674688,0.662612,11,407,65,18
2023-08-01,ridge,2,0.2,0.915128,0.084872,Financials,Information Technology,0.674688,0.589817,11,407,65,56
2023-08-01,ridge,3,0.3,0.854878,0.145122,Financials,Real Estate,0.674688,0.529566,11,407,65,26
2023-08-01,ridge,4,0.4,0.843118,0.156882,Financials,Industrials,0.674688,0.517807,11,407,65,65
2023-08-01,ridge,5,0.5,0.833195,0.166805,Financials,Consumer Discretionary,0.674688,0.507883,11,407,65,41
2023-08-01,ridge,6,0.6,0.827975,0.172025,Financials,Utilities,0.674688,0.502664,11,407,65,20
2023-08-01,ridge,7,0.7,0.77168,0.22832,Financials,Materials,0.674688,0.446368,11,407,65,21
2023-08-01,ridge,8,0.8,0.750651,0.249349,Financials,Consumer Staples,0.674688,0.42534,11,407,65,28
2023-08-01,ridge,9,0.9,0.701742,0.298258,Financials,Health Care,0.674688,0.37643,11,407,65,54
2023-08-01,ridge,10,1.0,0.583595,0.416405,Financials,Communication Services,0.674688,0.258283,11,407,65,13
2023-09-01,ridge,0,0.0,1.0,0.0,Information Technology,Information Technology,0.619134,0.619134,11,407,56,56
2023-09-01,ridge,1,0.1,0.973606,0.026394,Information Technology,Utilities,0.619134,0.59274,11,407,56,20
2023-09-01,ridge,2,0.2,0.920137,0.079863,Information Technology,Materials,0.619134,0.53927,11,407,56,21
2023-09-01,ridge,3,0.3,0.897182,0.102818,Information Technology,Communication Services,0.619134,0.516315,11,407,56,13
2023-09-01,ridge,4,0.4,0.893425,0.106575,Information Technology,Consumer Discretionary,0.619134,0.512559,11,407,56,41
2023-09-01,ridge,5,0.5,0.891074,0.108926,Information Technology,Industrials,0.619134,0.510207,11,407,56,65
2023-09-01,ridge,6,0.6,0.853914,0.146086,Information Technology,Health Care,0.619134,0.473048,11,407,56,54
2023-09-01,ridge,7,0.7,0.791742,0.208258,Information Technology,Consumer Staples,0.619134,0.410876,11,407,56,28
2023-09-01,ridge,8,0.8,0.785711,0.214289,Information Technology,Financials,0.619134,0.404845,11,407,56,65
2023-09-01,ridge,9,0.9,0.705188,0.294812,Information Technology,Real Estate,0.619134,0.324322,11,407,56,26
2023-09-01,ridge,10,1.0,0.524055,0.475945,Information Technology,Energy,0.619134,0.143189,11,407,56,18
2023-10-02,ridge,0,0.0,1.0,0.0,Energy,Energy,0.892743,0.892743,11,407,18,18
2023-10-02,ridge,1,0.1,0.632039,0.367961,Energy,Communication Services,0.892743,0.524781,11,407,18,13
2023-10-02,ridge,2,0.2,0.5817,0.4183,Energy,Consumer Staples,0.892743,0.474442,11,407,18,28
2023-10-02,ridge,3,0.3,0.557333,0.442667,Energy,Financials,0.892743,0.450076,11,407,18,65
2023-10-02,ridge,4,0.4,0.556275,0.443725,Energy,Industrials,0.892743,0.449017,11,407,18,65
2023-10-02,ridge,5,0.5,0.481683,0.518317,Energy,Materials,0.892743,0.374426,11,407,18,21
2023-10-02,ridge,6,0.6,0.474219,0.525781,Energy,Utilities,0.892743,0.366962,11,407,18,20
2023-10-02,ridge,7,0.7,0.455185,0.544815,Energy,Consumer Discretionary,0.892743,0.347928,11,407,18,41
2023-10-02,ridge,8,0.8,0.428992,0.571008,Energy,Real Estate,0.892743,0.321734,11,407,18,26
2023-10-02,ridge,9,0.9,0.398567,0.601433,Energy,Information Technology,0.892743,0.29131,11,407,18,56
2023-10-02,ridge,10,1.0,0.389878,0.610122,Energy,Health Care,0.892743,0.282621,11,407,18,54
2023-11-01,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.829159,0.829159,11,407,20,20
2023-11-01,ridge,1,0.1,0.901952,0.098048,Utilities,Financials,0.829159,0.731111,11,407,20,65
2023-11-01,ridge,2,0.2,0.882122,0.117878,Utilities,Health Care,0.829159,0.71128,11,407,20,54
2023-11-01,ridge,3,0.3,0.810124,0.189876,Utilities,Consumer Discretionary,0.829159,0.639283,11,407,20,41
2023-11-01,ridge,4,0.4,0.761124,0.238876,Utilities,Information Technology,0.829159,0.590283,11,407,20,56
2023-11-01,ridge,5,0.5,0.70495,0.29505,Utilities,Consumer Staples,0.829159,0.534109,11,407,20,28
2023-11-01,ridge,6,0.6,0.703417,0.296583,Utilities,Industrials,0.829159,0.532576,11,407,20,65
2023-11-01,ridge,7,0.7,0.630603,0.369397,Utilities,Materials,0.829159,0.459761,11,407,20,21
2023-11-01,ridge,8,0.8,0.615265,0.384735,Utilities,Communication Services,0.829159,0.444424,11,407,20,13
2023-11-01,ridge,9,0.9,0.611326,0.388674,Utilities,Real Estate,0.829159,0.440485,11,407,20,26
2023-11-01,ridge,10,1.0,0.515842,0.484158,Utilities,Energy,0.829159,0.345,11,407,20,18
2023-12-01,ridge,0,0.0,1.0,0.0,Health Care,Health Care,0.669824,0.669824,11,407,54,54
2023-12-01,ridge,1,0.1,0.973487,0.026513,Health Care,Information Technology,0.669824,0.643311,11,407,54,56
2023-12-01,ridge,2,0.2,0.916331,0.083669,Health Care,Real Estate,0.669824,0.586155,11,407,54,26
2023-12-01,ridge,3,0.3,0.798557,0.201443,Health Care,Communication Services,0.669824,0.468381,11,407,54,13
2023-12-01,ridge,4,0.4,0.788679,0.211321,Health Care,Industrials,0.669824,0.458503,11,407,54,65
2023-12-01,ridge,5,0.5,0.771288,0.228712,Health Care,Consumer Staples,0.669824,0.441113,11,407,54,28
2023-12-01,ridge,6,0.6,0.765845,0.234155,Health Care,Utilities,0.669824,0.43567,11,407,54,20
2023-12-01,ridge,7,0.7,0.736755,0.263245,Health Care,Consumer Discretionary,0.669824,0.40658,11,407,54,41
2023-12-01,ridge,8,0.8,0.727751,0.272249,Health Care,Energy,0.669824,0.397575,11,407,54,18
2023-12-01,ridge,9,0.9,0.697244,0.302756,Health Care,Materials,0.669824,0.367068,11,407,54,21
2023-12-01,ridge,10,1.0,0.695828,0.304172,Health Care,Financials,0.669824,0.365652,11,407,54,65
2024-01-01,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.607405,0.607405,11,407,20,20
2024-01-01,ridge,1,0.1,0.951878,0.048122,Utilities,Real Estate,0.607405,0.559283,11,407,20,26
2024-01-01,ridge,2,0.2,0.948154,0.051846,Utilities,Financials,0.607405,0.555559,11,407,20,65
2024-01-01,ridge,3,0.3,0.933541,0.066459,Utilities,Consumer Discretionary,0.607405,0.540946,11,407,20,41
2024-01-01,ridge,4,0.4,0.893397,0.106603,Utilities,Industrials,0.607405,0.500803,11,407,20,65
2024-01-01,ridge,5,0.5,0.85775,0.14225,Utilities,Consumer Staples,0.607405,0.465156,11,407,20,28
2024-01-01,ridge,6,0.6,0.817799,0.182201,Utilities,Information Technology,0.607405,0.425204,11,407,20,56
2024-01-01,ridge,7,0.7,0.754632,0.245368,Utilities,Communication Services,0.607405,0.362037,11,407,20,13
2024-01-01,ridge,8,0.8,0.753122,0.246878,Utilities,Materials,0.607405,0.360527,11,407,20,21
2024-01-01,ridge,9,0.9,0.70439,0.29561,Utilities,Energy,0.607405,0.311795,11,407,20,18
2024-01-01,ridge,10,1.0,0.680494,0.319506,Utilities,Health Care,0.607405,0.2879,11,407,20,54
2024-02-01,ridge,0,0.0,1.0,0.0,Energy,Energy,0.871857,0.871857,11,407,18,18
2024-02-01,ridge,1,0.1,0.75976,0.24024,Energy,Utilities,0.871857,0.631617,11,407,18,20
2024-02-01,ridge,2,0.2,0.72081,0.27919,Energy,Consumer Discretionary,0.871857,0.592666,11,407,18,41
2024-02-01,ridge,3,0.3,0.71727,0.28273,Energy,Consumer Staples,0.871857,0.589126,11,407,18,28
2024-02-01,ridge,4,0.4,0.611283,0.388717,Energy,Information Technology,0.871857,0.48314,11,407,18,56
2024-02-01,ridge,5,0.5,0.59643,0.40357,Energy,Health Care,0.871857,0.468287,11,407,18,54
2024-02-01,ridge,6,0.6,0.57913,0.42087,Energy,Industrials,0.871857,0.450987,11,407,18,65
2024-02-01,ridge,7,0.7,0.557178,0.442822,Energy,Financials,0.871857,0.429035,11,407,18,65
2024-02-01,ridge,8,0.8,0.526625,0.473375,Energy,Materials,0.871857,0.398481,11,407,18,21
2024-02-01,ridge,9,0.9,0.485005,0.514995,Energy,Communication Services,0.871857,0.356861,11,407,18,13
2024-02-01,ridge,10,1.0,0.245121,0.754879,Energy,Real Estate,0.871857,0.116977,11,407,18,26
2024-03-01,ridge,0,0.0,1.0,0.0,Materials,Materials,0.732439,0.732439,11,407,21,21
2024-03-01,ridge,1,0.1,0.937878,0.062122,Materials,Financials,0.732439,0.670317,11,407,21,65
2024-03-01,ridge,2,0.2,0.90861,0.09139,Materials,Real Estate,0.732439,0.641049,11,407,21,26
2024-03-01,ridge,3,0.3,0.906092,0.093908,Materials,Consumer Staples,0.732439,0.638532,11,407,21,28
2024-03-01,ridge,4,0.4,0.850073,0.149927,Materials,Health Care,0.732439,0.582512,11,407,21,54
2024-03-01,ridge,5,0.5,0.823789,0.176211,Materials,Energy,0.732439,0.556228,11,407,21,18
2024-03-01,ridge,6,0.6,0.785321,0.214679,Materials,Consumer Discretionary,0.732439,0.51776,11,407,21,41
2024-03-01,ridge,7,0.7,0.780653,0.219347,Materials,Information Technology,0.732439,0.513093,11,407,21,56
2024-03-01,ridge,8,0.8,0.76653,0.23347,Materials,Industrials,0.732439,0.498969,11,407,21,65
2024-03-01,ridge,9,0.9,0.762398,0.237602,Materials,Communication Services,0.732439,0.494837,11,407,21,13
2024-03-01,ridge,10,1.0,0.678357,0.321643,Materials,Utilities,0.732439,0.410796,11,407,21,20
2024-04-01,ridge,0,0.0,1.0,0.0,Energy,Energy,0.762077,0.762077,11,407,18,18
2024-04-01,ridge,1,0.1,0.863213,0.136787,Energy,Communication Services,0.762077,0.62529,11,407,18,13
2024-04-01,ridge,2,0.2,0.800211,0.199789,Energy,Information Technology,0.762077,0.562288,11,407,18,56
2024-04-01,ridge,3,0.3,0.78973,0.21027,Energy,Materials,0.762077,0.551807,11,407,18,21
2024-04-01,ridge,4,0.4,0.727544,0.272456,Energy,Real Estate,0.762077,0.489621,11,407,18,26
2024-04-01,ridge,5,0.5,0.722683,0.277317,Energy,Industrials,0.762077,0.48476,11,407,18,65
2024-04-01,ridge,6,0.6,0.696504,0.303496,Energy,Health Care,0.762077,0.458581,11,407,18,54
2024-04-01,ridge,7,0.7,0.601161,0.398839,Energy,Financials,0.762077,0.363238,11,407,18,65
2024-04-01,ridge,8,0.8,0.590948,0.409052,Energy,Consumer Staples,0.762077,0.353025,11,407,18,28
2024-04-01,ridge,9,0.9,0.58462,0.41538,Energy,Consumer Discretionary,0.762077,0.346697,11,407,18,41
2024-04-01,ridge,10,1.0,0.553834,0.446166,Energy,Utilities,0.762077,0.315911,11,407,18,20
2024-05-01,ridge,0,0.0,1.0,0.0,Materials,Materials,0.562899,0.562899,11,407,21,21
2024-05-01,ridge,1,0.1,0.993775,0.006225,Materials,Energy,0.562899,0.556674,11,407,21,18
2024-05-01,ridge,2,0.2,0.98,0.02,Materials,Consumer Discretionary,0.562899,0.542899,11,407,21,41
2024-05-01,ridge,3,0.3,0.965654,0.034346,Materials,Industrials,0.562899,0.528553,11,407,21,65
2024-05-01,ridge,4,0.4,0.938996,0.061004,Materials,Real Estate,0.562899,0.501895,11,407,21,26
2024-05-01,ridge,5,0.5,0.888595,0.111405,Materials,Health Care,0.562899,0.451493,11,407,21,54
2024-05-01,ridge,6,0.6,0.886468,0.113532,Materials,Communication Services,0.562899,0.449367,11,407,21,13
2024-05-01,ridge,7,0.7,0.858574,0.141426,Materials,Financials,0.562899,0.421473,11,407,21,65
2024-05-01,ridge,8,0.8,0.822039,0.177961,Materials,Information Technology,0.562899,0.384938,11,407,21,56
2024-05-01,ridge,9,0.9,0.799912,0.200088,Materials,Utilities,0.562899,0.362811,11,407,21,20
2024-05-01,ridge,10,1.0,0.714293,0.285707,Materials,Consumer Staples,0.562899,0.277192,11,407,21,28
2024-06-03,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.643848,0.643848,11,407,20,20
2024-06-03,ridge,1,0.1,0.864703,0.135297,Utilities,Industrials,0.643848,0.508551,11,407,20,65
2024-06-03,ridge,2,0.2,0.85237,0.14763,Utilities,Real Estate,0.643848,0.496218,11,407,20,26
2024-06-03,ridge,3,0.3,0.828677,0.171323,Utilities,Financials,0.643848,0.472525,11,407,20,65
2024-06-03,ridge,4,0.4,0.746656,0.253344,Utilities,Consumer Discretionary,0.643848,0.390504,11,407,20,41
2024-06-03,ridge,5,0.5,0.719128,0.280872,Utilities,Information Technology,0.643848,0.362976,11,407,20,56
2024-06-03,ridge,6,0.6,0.712636,0.287364,Utilities,Energy,0.643848,0.356484,11,407,20,18
2024-06-03,ridge,7,0.7,0.674351,0.325649,Utilities,Materials,0.643848,0.318199,11,407,20,21
2024-06-03,ridge,8,0.8,0.671699,0.328301,Utilities,Health Care,0.643848,0.315547,11,407,20,54
2024-06-03,ridge,9,0.9,0.62607,0.37393,Utilities,Communication Services,0.643848,0.269918,11,407,20,13
2024-06-03,ridge,10,1.0,0.625391,0.374609,Utilities,Consumer Staples,0.643848,0.269239,11,407,20,28
2024-07-01,ridge,0,0.0,1.0,0.0,Information Technology,Information Technology,0.687652,0.687652,11,407,56,56
2024-07-01,ridge,1,0.1,0.955952,0.044048,Information Technology,Industrials,0.687652,0.643604,11,407,56,65
2024-07-01,ridge,2,0.2,0.908636,0.091364,Information Technology,Health Care,0.687652,0.596289,11,407,56,54
2024-07-01,ridge,3,0.3,0.885125,0.114875,Information Technology,Communication Services,0.687652,0.572778,11,407,56,13
2024-07-01,ridge,4,0.4,0.876753,0.123247,Information Technology,Real Estate,0.687652,0.564405,11,407,56,26
2024-07-01,ridge,5,0.5,0.870382,0.129618,Information Technology,Consumer Staples,0.687652,0.558034,11,407,56,28
2024-07-01,ridge,6,0.6,0.806435,0.193565,Information Technology,Consumer Discretionary,0.687652,0.494087,11,407,56,41
2024-07-01,ridge,7,0.7,0.764721,0.235279,Information Technology,Financials,0.687652,0.452374,11,407,56,65
2024-07-01,ridge,8,0.8,0.724092,0.275908,Information Technology,Utilities,0.687652,0.411744,11,407,56,20
2024-07-01,ridge,9,0.9,0.711836,0.288164,Information Technology,Materials,0.687652,0.399489,11,407,56,21
2024-07-01,ridge,10,1.0,0.494378,0.505622,Information Technology,Energy,0.687652,0.18203,11,407,56,18
2024-08-01,ridge,0,0.0,1.0,0.0,Real Estate,Real Estate,0.710021,0.710021,11,407,26,26
2024-08-01,ridge,1,0.1,0.995496,0.004504,Real Estate,Utilities,0.710021,0.705517,11,407,26,20
2024-08-01,ridge,2,0.2,0.992125,0.007875,Real Estate,Communication Services,0.710021,0.702147,11,407,26,13
2024-08-01,ridge,3,0.3,0.814809,0.185191,Real Estate,Financials,0.710021,0.52483,11,407,26,65
2024-08-01,ridge,4,0.4,0.782413,0.217587,Real Estate,Industrials,0.710021,0.492434,11,407,26,65
2024-08-01,ridge,5,0.5,0.759169,0.240831,Real Estate,Health Care,0.710021,0.469191,11,407,26,54
2024-08-01,ridge,6,0.6,0.754056,0.245944,Real Estate,Consumer Discretionary,0.710021,0.464077,11,407,26,41
2024-08-01,ridge,7,0.7,0.752833,0.247167,Real Estate,Information Technology,0.710021,0.462854,11,407,26,56
2024-08-01,ridge,8,0.8,0.662158,0.337842,Real Estate,Energy,0.710021,0.372179,11,407,26,18
2024-08-01,ridge,9,0.9,0.582886,0.417114,Real Estate,Materials,0.710021,0.292908,11,407,26,21
2024-08-01,ridge,10,1.0,0.568177,0.431823,Real Estate,Consumer Staples,0.710021,0.278198,11,407,26,28
2024-09-02,ridge,0,0.0,1.0,0.0,Materials,Materials,0.590142,0.590142,11,407,21,21
2024-09-02,ridge,1,0.1,0.988491,0.011509,Materials,Consumer Discretionary,0.590142,0.578633,11,407,21,41
2024-09-02,ridge,2,0.2,0.986714,0.013286,Materials,Utilities,0.590142,0.576856,11,407,21,20
2024-09-02,ridge,3,0.3,0.978801,0.021199,Materials,Consumer Staples,0.590142,0.568943,11,407,21,28
2024-09-02,ridge,4,0.4,0.97408,0.02592,Materials,Health Care,0.590142,0.564222,11,407,21,54
2024-09-02,ridge,5,0.5,0.945558,0.054442,Materials,Industrials,0.590142,0.5357,11,407,21,65
2024-09-02,ridge,6,0.6,0.913234,0.086766,Materials,Energy,0.590142,0.503377,11,407,21,18
2024-09-02,ridge,7,0.7,0.894787,0.105213,Materials,Financials,0.590142,0.484929,11,407,21,65
2024-09-02,ridge,8,0.8,0.89387,0.10613,Materials,Information Technology,0.590142,0.484012,11,407,21,56
2024-09-02,ridge,9,0.9,0.768932,0.231068,Materials,Real Estate,0.590142,0.359075,11,407,21,26
2024-09-02,ridge,10,1.0,0.524922,0.475078,Materials,Communication Services,0.590142,0.115064,11,407,21,13
2024-10-01,ridge,0,0.0,1.0,0.0,Materials,Materials,0.625417,0.625417,11,407,21,21
2024-10-01,ridge,1,0.1,0.98606,0.01394,Materials,Health Care,0.625417,0.611478,11,407,21,54
2024-10-01,ridge,2,0.2,0.965799,0.034201,Materials,Communication Services,0.625417,0.591216,11,407,21,13
2024-10-01,ridge,3,0.3,0.896495,0.103505,Materials,Utilities,0.625417,0.521912,11,407,21,20
2024-10-01,ridge,4,0.4,0.88973,0.11027,Materials,Industrials,0.625417,0.515147,11,407,21,65
2024-10-01,ridge,5,0.5,0.879036,0.120964,Materials,Consumer Discretionary,0.625417,0.504453,11,407,21,41
2024-10-01,ridge,6,0.6,0.846692,0.153308,Materials,Financials,0.625417,0.472109,11,407,21,65
2024-10-01,ridge,7,0.7,0.813348,0.186652,Materials,Real Estate,0.625417,0.438765,11,407,21,26
2024-10-01,ridge,8,0.8,0.777758,0.222242,Materials,Information Technology,0.625417,0.403176,11,407,21,56
2024-10-01,ridge,9,0.9,0.756986,0.243014,Materials,Consumer Staples,0.625417,0.382403,11,407,21,28
2024-10-01,ridge,10,1.0,0.745486,0.254514,Materials,Energy,0.625417,0.370903,11,407,21,18
2024-11-01,ridge,0,0.0,1.0,0.0,Utilities,Utilities,0.654199,0.654199,11,407,20,20
2024-11-01,ridge,1,0.1,0.971577,0.028423,Utilities,Communication Services,0.654199,0.625776,11,407,20,13
2024-11-01,ridge,2,0.2,0.92232,0.07768,Utilities,Health Care,0.654199,0.576519,11,407,20,54
2024-11-01,ridge,3,0.3,0.833698,0.166302,Utilities,Consumer Staples,0.654199,0.487897,11,407,20,28
2024-11-01,ridge,4,0.4,0.787482,0.212518,Utilities,Real Estate,0.654199,0.441681,11,407,20,26
2024-11-01,ridge,5,0.5,0.785426,0.214574,Utilities,Energy,0.654199,0.439625,11,407,20,18
2024-11-01,ridge,6,0.6,0.760411,0.239589,Utilities,Materials,0.654199,0.41461,11,407,20,21
